_repeat_id,n_configs,delta_locs,avg_mcc,cnt_exact,cnt_interactions,cnt_wrong,avg_f,_thread_id,wrong_locs
62,19839,-19,0.720301,37,151,114,0.717864,21,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
63,19975,-19,0.718129,37,151,114,0.715614,23,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
64,20081,-19,0.718237,37,151,114,0.715788,8,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 !sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 !sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
65,20203,-13,0.722262,37,151,114,0.719854,0,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
66,20315,-13,0.721608,37,151,114,0.719132,2,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
67,20429,-13,0.721373,37,151,114,0.718912,5,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
68,20553,-13,0.720395,37,151,114,0.717993,24,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
69,20691,-13,0.721434,37,151,114,0.718979,3,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
70,20837,-13,0.723359,37,151,114,0.720926,12,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
71,20979,-13,0.724014,37,151,114,0.721534,16,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
72,21069,-13,0.723047,37,151,114,0.720503,28,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
73,21186,-13,0.724364,37,151,114,0.721927,7,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
74,21267,-13,0.730391,37,151,114,0.727198,20,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
75,21391,-13,0.731320,37,151,114,0.728517,14,sort.c:1000 sort.c:1008 sort.c:1514 sort.c:1768 sort.c:1808 sort.c:1830 sort.c:1839 sort.c:1840 sort.c:1907 sort.c:1922 sort.c:1941 sort.c:1955 sort.c:1962 sort.c:1977 sort.c:1990 sort.c:1993 sort.c:2019 sort.c:2032 sort.c:2050 !sort.c:2056 !sort.c:2079 sort.c:2133 sort.c:2246 sort.c:2266 sort.c:2270 sort.c:2281 sort.c:2284 sort.c:2288 sort.c:2298 sort.c:2315 sort.c:2321 sort.c:2323 sort.c:2334 sort.c:2335 sort.c:2336 sort.c:2337 sort.c:2338 sort.c:2343 sort.c:2380 sort.c:2381 sort.c:2383 sort.c:2384 sort.c:2385 sort.c:2393 sort.c:2400 sort.c:2402 sort.c:2410 sort.c:2493 sort.c:2530 sort.c:2557 sort.c:2558 sort.c:2570 sort.c:2590 sort.c:2591 sort.c:2604 sort.c:2610 sort.c:2612 sort.c:2614 sort.c:2615 sort.c:2616 sort.c:2618 sort.c:2640 sort.c:2664 sort.c:2665 sort.c:2668 sort.c:2670 !sort.c:2671 !sort.c:2673 !sort.c:2678 !sort.c:2683 sort.c:2688 !sort.c:2692 sort.c:2695 sort.c:2696 sort.c:2698 sort.c:2727 sort.c:2735 sort.c:2747 sort.c:2752 sort.c:2755 sort.c:2757 sort.c:2767 sort.c:2778 sort.c:2804 sort.c:2817 sort.c:2843 sort.c:2845 sort.c:2862 sort.c:2865 sort.c:2888 sort.c:2905 sort.c:3004 sort.c:3006 sort.c:3029 sort.c:3037 sort.c:3041 sort.c:3149 sort.c:3169 sort.c:3173 sort.c:3212 sort.c:3320 sort.c:3430 sort.c:3431 sort.c:3492 sort.c:3497 sort.c:3928 sort.c:3938 sort.c:3992 sort.c:4025 sort.c:4051 sort.c:4671 sort.c:4674 sort.c:4759 sort.c:987 ,
